oid,dataset_id,provider_name,Species,common_name,lat,lon,date,year,date_string
23006774,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1,4.799,3/6/2009,2009,20090306
23006776,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.3,4.599,3/7/2009,2009,20090307
23006777,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.3,4.700,3/7/2009,2009,20090307
23006778,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.60,4.299,3/7/2009,2009,20090307
23006779,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.60,4.200,3/8/2009,2009,20090308
23006780,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.8,4,3/8/2009,2009,20090308
23006781,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.39,3.399,3/9/2009,2009,20090309
23006782,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.10,3.799,3/9/2009,2009,20090309
23006783,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.10,3.799,3/9/2009,2009,20090309
23006784,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.29,3.600,3/9/2009,2009,20090309
23006786,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.70,3.200,3/10/2009,2009,20090310
23006787,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.60,3.399,3/10/2009,2009,20090310
23006788,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.79,3.100,3/10/2009,2009,20090310
23006789,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.79,3.100,3/10/2009,2009,20090310
23006790,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.89,4.5,2/28/2009,2009,20090228
23006791,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3,4.400,2/28/2009,2009,20090228
23006793,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.60,4.799,2/27/2009,2009,20090227
23006794,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.70,4.599,2/27/2009,2009,20090227
23006795,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.89,4.5,2/28/2009,2009,20090228
23006796,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.89,5,1/26/2009,2009,20090126
23006797,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.29,2.600,3/11/2009,2009,20090311
23006798,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.29,2.700,3/11/2009,2009,20090311
23006799,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.70,2.200,3/12/2009,2009,20090312
23006800,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.60,2.600,3/12/2009,2009,20090312
23006801,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.60,3.799,3/2/2009,2009,20090302
23006802,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.89,3.899,3/2/2009,2009,20090302
23006803,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.89,3.899,3/2/2009,2009,20090302
23006804,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3,4.400,2/28/2009,2009,20090228
23006806,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.39,4.200,3/1/2009,2009,20090301
23006807,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.39,4.200,3/1/2009,2009,20090301
23006809,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.89,4.900,1/30/2009,2009,20090130
23006813,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.40,2.299,3/14/2009,2009,20090314
23006814,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.5,2.299,3/14/2009,2009,20090314
23006815,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.40,2.299,3/14/2009,2009,20090314
23006816,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.09,2.5,3/13/2009,2009,20090313
23006817,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,2.299,3/14/2009,2009,20090314
23006818,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,2.299,3/14/2009,2009,20090314
23006819,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.90,2.899,3/5/2009,2009,20090305
23006824,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.20,3.700,3/3/2009,2009,20090303
23006826,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.29,3.600,3/3/2009,2009,20090303
23006827,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.29,3.600,3/3/2009,2009,20090303
23006828,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.59,3.299,3/4/2009,2009,20090304
23006829,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.59,3.399,3/4/2009,2009,20090304
23006830,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.79,3.100,3/5/2009,2009,20090305
23006831,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.79,3.100,3/4/2009,2009,20090304
23006833,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.90,3.200,3/4/2009,2009,20090304
23006834,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.90,3.399,2/3/2009,2009,20090203
23006835,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,3.700,2/2/2009,2009,20090202
23006836,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.79,3.600,2/2/2009,2009,20090202
23006837,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,3.700,2/2/2009,2009,20090202
23006838,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4,4.599,1/31/2009,2009,20090131
23006839,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.09,4.700,1/30/2009,2009,20090130
23006840,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.5,5,2/11/2009,2009,20090211
23006841,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,4.900,2/11/2009,2009,20090211
23006842,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,4.900,2/11/2009,2009,20090211
23006843,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5,4.700,2/12/2009,2009,20090212
23006844,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.5,5.599,3/4/2009,2009,20090304
23006845,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.90,5.099,3/6/2009,2009,20090306
23006846,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.5,5.700,3/4/2009,2009,20090304
23006847,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.5,5.700,3/4/2009,2009,20090304
23006848,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.5,5.799,3/4/2009,2009,20090304
23006851,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.29,6.400,3/3/2009,2009,20090303
23006852,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.5,6.099,3/4/2009,2009,20090304
23006854,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.10,6.599,3/2/2009,2009,20090302
23006856,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.10,6.599,3/2/2009,2009,20090302
23006857,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.29,6.799,1/21/2009,2009,20090121
23006858,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.80,6.200,1/21/2009,2009,20090121
23006859,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.90,6.099,1/22/2009,2009,20090122
23006861,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.80,6.700,2/23/2009,2009,20090223
23006865,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.29,7.400,2/21/2009,2009,20090221
23006866,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.40,7.299,2/21/2009,2009,20090221
23006868,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.20,7.599,2/21/2009,2009,20090221
23006870,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.20,7.599,2/21/2009,2009,20090221
23006873,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.59,7.099,2/22/2009,2009,20090222
23006874,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.5,7.200,2/21/2009,2009,20090221
23006875,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.69,7.200,2/22/2009,2009,20090222
23006876,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.90,7.299,2/4/2009,2009,20090204
23006877,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1,7.200,2/4/2009,2009,20090204
23006878,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.90,7.200,2/4/2009,2009,20090204
23006881,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1,7.900,1/21/2009,2009,20090121
23006882,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0,8,2/20/2009,2009,20090220
23006883,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.10,8.199,2/2/2009,2009,20090202
23006884,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,0,8.199,2/2/2009,2009,20090202
23006885,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.10,8.400,1/25/2009,2009,20090125
23006903,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.20,8.599,2/7/2009,2009,20090207
23006905,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.10,8.699,2/7/2009,2009,20090207
23006914,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.29,8.599,1/24/2009,2009,20090124
23006925,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.29,8.599,2/4/2009,2009,20090204
23006926,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.40,8.699,1/4/2009,2009,20090104
23006930,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.5,8.599,2/4/2009,2009,20090204
23006932,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.59,8.400,2/4/2009,2009,20090204
23006933,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.69,8.300,2/4/2009,2009,20090204
23006934,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.69,8.199,2/5/2009,2009,20090205
23006935,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.90,8.099,2/5/2009,2009,20090205
23006939,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-0.90,8.099,2/5/2009,2009,20090205
23006976,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.8,5.400,1/24/2009,2009,20090124
23006978,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2,5.400,2/26/2009,2009,20090226
23006980,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.8,5.700,2/25/2009,2009,20090225
23006981,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.89,5.599,2/25/2009,2009,20090225
23006982,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.8,5.599,2/25/2009,2009,20090225
23006984,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1,6.5,2/23/2009,2009,20090223
23006985,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.10,6.400,2/23/2009,2009,20090223
23006987,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.2,6.299,2/24/2009,2009,20090224
23006989,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.10,6.599,2/23/2009,2009,20090223
23006990,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.39,6.700,2/5/2009,2009,20090205
23006991,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2,6.299,2/6/2009,2009,20090206
23006992,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.60,6.599,2/5/2009,2009,20090205
23006993,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.60,6.599,2/5/2009,2009,20090205
23006994,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.3,7.299,1/24/2009,2009,20090124
23006996,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.10,7.900,1/22/2009,2009,20090122
23006997,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.2,7.599,1/23/2009,2009,20090123
23006998,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.10,7.700,1/22/2009,2009,20090122
23006999,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.2,7.900,2/5/2009,2009,20090205
23007000,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.2,7.799,2/6/2009,2009,20090206
23007001,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.3,7.5,1/23/2009,2009,20090123
23007003,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.39,7.700,2/6/2009,2009,20090206
23007004,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1.60,7.5,2/7/2009,2009,20090207
23007006,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-1,8,2/5/2009,2009,20090205
23007008,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.10,5.400,2/26/2009,2009,20090226
23007014,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.29,5.400,1/25/2009,2009,20090125
23007016,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.60,5.200,1/26/2009,2009,20090126
23007017,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.5,5.200,1/25/2009,2009,20090125
23007018,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.60,5.099,1/26/2009,2009,20090126
23007019,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.79,5.099,1/26/2009,2009,20090126
23007020,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.79,5,1/26/2009,2009,20090126
23007021,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.89,5,1/27/2009,2009,20090127
23007022,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.5,5.900,2/7/2009,2009,20090207
23007024,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2,6.299,2/6/2009,2009,20090206
23007026,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.29,6.900,1/27/2009,2009,20090127
23007027,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.39,6.799,1/27/2009,2009,20090127
23007028,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.5,6.599,1/27/2009,2009,20090127
23007030,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.60,7,2/9/2009,2009,20090209
23007031,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.70,6.599,1/29/2009,2009,20090129
23007035,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.60,6.799,2/10/2009,2009,20090210
23007036,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.79,6.599,1/29/2009,2009,20090129
23007038,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.79,6.700,2/10/2009,2009,20090210
23007039,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.10,7.299,2/8/2009,2009,20090208
23007040,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2,7.299,2/8/2009,2009,20090208
23007041,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.20,7.299,2/8/2009,2009,20090208
23007042,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.39,7,2/9/2009,2009,20090209
23007043,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.39,7.099,2/9/2009,2009,20090209
23007045,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.70,9.699,2/28/2009,2009,20090228
23007047,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.79,9.699,2/28/2009,2009,20090228
23007049,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.89,9.900,3/1/2009,2009,20090301
23007051,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-2.89,10,3/1/2009,2009,20090301
23007055,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.60,5.099,1/29/2009,2009,20090129
23007056,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.70,5.400,2/9/2009,2009,20090209
23007057,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.79,5.400,2/9/2009,2009,20090209
23007058,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.79,5.400,2/9/2009,2009,20090209
23007059,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.60,5.599,2/9/2009,2009,20090209
23007060,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.70,5.5,2/9/2009,2009,20090209
23007061,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.29,6.200,1/31/2009,2009,20090131
23007063,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.39,6.400,2/12/2009,2009,20090212
23007064,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.10,6.5,2/11/2009,2009,20090211
23007065,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.20,6.700,1/30/2009,2009,20090130
23007067,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.79,6.299,2/13/2009,2009,20090213
23007069,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.10,9.800,2/27/2009,2009,20090227
23007071,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.20,9.800,2/27/2009,2009,20090227
23007074,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-3.60,9.900,2/26/2009,2009,20090226
23007075,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.09,5.299,2/10/2009,2009,20090210
23007076,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.40,5.200,2/10/2009,2009,20090210
23007077,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.5,5,2/11/2009,2009,20090211
23007078,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.79,5.900,2/2/2009,2009,20090202
23007079,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5,6,2/16/2009,2009,20090216
23007080,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.09,6.299,2/13/2009,2009,20090213
23007081,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.20,6,2/2/2009,2009,20090202
23007082,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.40,6.099,2/1/2009,2009,20090201
23007083,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.5,6.400,2/1/2009,2009,20090201
23007084,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,6.200,2/15/2009,2009,20090215
23007085,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.90,6.099,2/15/2009,2009,20090215
23007087,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.70,8.199,3/15/2009,2009,20090315
23007091,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5,8.400,3/9/2009,2009,20090309
23007096,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.20,9.400,3/7/2009,2009,20090307
23007098,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.5,9,3/13/2009,2009,20090313
23007099,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.09,9.900,3/12/2009,2009,20090312
23007104,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.09,9.900,3/12/2009,2009,20090312
23007105,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-4.09,9.900,2/25/2009,2009,20090225
23007110,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6,0.599,3/11/2009,2009,20090311
23007112,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.20,2,3/16/2009,2009,20090316
23007115,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.40,1.600,3/9/2009,2009,20090309
23007116,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.40,1.600,3/9/2009,2009,20090309
23007117,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.59,1.2,3/10/2009,2009,20090310
23007119,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.70,1.2,3/10/2009,2009,20090310
23007120,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.5,2,3/16/2009,2009,20090316
23007121,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.70,1.600,3/17/2009,2009,20090317
23007122,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.09,2.399,3/6/2009,2009,20090306
23007127,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.40,2.899,2/4/2009,2009,20090204
23007130,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.70,2.399,2/5/2009,2009,20090205
23007131,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.90,2.399,2/6/2009,2009,20090206
23007132,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.90,2.399,2/6/2009,2009,20090206
23007133,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6,2.299,2/6/2009,2009,20090206
23007134,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.5,2.700,2/5/2009,2009,20090205
23007135,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.70,2.600,2/5/2009,2009,20090205
23007137,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.20,3.100,2/4/2009,2009,20090204
23007139,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.20,4.400,2/12/2009,2009,20090212
23007141,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.09,4.599,2/12/2009,2009,20090212
23007142,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.90,4.200,2/14/2009,2009,20090214
23007143,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-5.70,5,2/5/2009,2009,20090205
23007145,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.29,0.200,3/13/2009,2009,20090313
23007147,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.90,0.100,7/9/2009,2009,20090709
23007149,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.29,1.399,3/19/2009,2009,20090319
23007150,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.40,1.3,3/18/2009,2009,20090318
23007152,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.20,1.7,3/18/2009,2009,20090318
23007153,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.29,1.600,3/19/2009,2009,20090319
23007154,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.29,2,2/7/2009,2009,20090207
23007155,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.40,2,2/7/2009,2009,20090207
23007156,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.5,1.399,3/19/2009,2009,20090319
23007157,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.59,1.399,3/19/2009,2009,20090319
23007158,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.70,1.399,3/20/2009,2009,20090320
23007159,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.90,1.5,2/9/2009,2009,20090209
23007160,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-7,1.100,3/21/2009,2009,20090321
23007161,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.59,1.8,2/7/2009,2009,20090207
23007163,1454,MTRG / Seaturtle.org,Dermochelys coriacea,Leatherback,-6.59,1.8,2/8/2009,2009,20090208
