oid,dataset_id,provider_name,Species,common_name,lat,lon,date,year
10954541,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,50.89,8/13/2011,2011
10954542,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,50.89,8/13/2011,2011
10954543,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,50.89,8/13/2011,2011
10954547,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.400,54.29,2/14/2011,2011
10954548,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,54.39,2/15/2011,2011
10954552,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.900,50.10,1/12/2012,2012
10954555,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,51.20,8/14/2011,2011
10954556,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,51.5,8/14/2011,2011
10954557,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,51.70,8/15/2011,2011
10954559,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.700,54.89,2/18/2011,2011
10954560,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,50,1/13/2012,2012
10954561,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,50,1/13/2012,2012
10954562,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.199,50.10,1/13/2012,2012
10954570,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,50.39,1/15/2012,2012
10954574,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,50.39,1/17/2012,2012
10954576,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,50.5,1/18/2012,2012
10954728,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,50.79,2/18/2012,2012
10954735,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.400,58.5,12/21/2011,2011
10954736,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.400,58.5,12/21/2011,2011
10954739,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,58.70,12/22/2011,2011
10954740,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,58.70,12/22/2011,2011
10954741,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,58.70,12/22/2011,2011
10954742,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,58.79,12/22/2011,2011
10954745,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.400,59.20,6/24/2011,2011
10954746,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.5,59.10,6/25/2011,2011
10954748,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,59,6/25/2011,2011
10954754,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,58.79,6/28/2011,2011
10954755,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,58.79,6/28/2011,2011
10954758,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.200,59.10,6/26/2011,2011
10954763,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.400,59.20,12/24/2011,2011
10954773,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,59.5,4/14/2011,2011
10954782,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,59.39,12/25/2011,2011
10954785,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,59.79,1/12/2011,2011
10954786,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.799,59.89,1/12/2011,2011
10954787,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,58.79,6/28/2011,2011
10954788,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.099,58.79,6/28/2011,2011
10954789,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59,4/17/2011,2011
10954793,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,58.60,4/18/2011,2011
10954794,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.599,58.39,6/29/2011,2011
10954795,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,58.39,4/19/2011,2011
10954796,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.700,58.39,4/19/2011,2011
10954797,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,58.29,4/19/2011,2011
10954798,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,58.29,4/19/2011,2011
10954799,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,58.5,4/19/2011,2011
10954800,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,58.5,4/20/2011,2011
10954805,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.5,12/26/2011,2011
10954806,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,59.5,12/26/2011,2011
10954807,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.400,59.5,12/27/2011,2011
10954809,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,59.70,1/12/2011,2011
10954810,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,59.70,1/12/2011,2011
10954812,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.70,1/12/2011,2011
10954813,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.5,12/26/2011,2011
10954815,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.70,1/13/2011,2011
10954816,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,59.5,12/26/2011,2011
10954817,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.400,59.5,1/13/2011,2011
10954823,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.599,59.39,12/27/2011,2011
10954830,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,59.10,1/15/2011,2011
10954831,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.900,59.20,12/29/2011,2011
10954832,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,59.5,1/14/2011,2011
10954833,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,55.10,2/18/2011,2011
10954834,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,55.29,2/19/2011,2011
10954836,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,55.20,2/19/2011,2011
10954837,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,55.39,2/22/2011,2011
10954838,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,56,2/21/2011,2011
10954839,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,57.20,5/13/2011,2011
10954840,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,58.39,7/1/2011,2011
10954843,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,59,1/15/2011,2011
10954845,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,58.60,4/20/2011,2011
10954846,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.199,58.89,12/30/2011,2011
10954854,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,59,4/21/2011,2011
10954856,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,58.70,12/31/2011,2011
10954860,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,58.29,1/1/2012,2012
10954864,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.20,1/1/2012,2012
10954865,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.5,1/18/2011,2011
10954868,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.39,1/18/2011,2011
10954871,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.60,7/2/2011,2011
10954872,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.5,58.70,12/31/2011,2011
10954876,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.5,7/2/2011,2011
10954877,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.70,7/3/2011,2011
10954878,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.70,7/3/2011,2011
10954881,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,58.60,1/18/2011,2011
10954882,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.60,1/18/2011,2011
10954883,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,58.79,1/18/2011,2011
10954886,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,59.10,12/29/2011,2011
10954888,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,59.10,1/15/2011,2011
10954889,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.5,59.79,7/5/2011,2011
10954894,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.699,59.20,7/4/2011,2011
10954895,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,59.39,7/4/2011,2011
10954898,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.699,59.29,7/4/2011,2011
10954899,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,59.5,4/24/2011,2011
10954900,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.5,59.79,7/5/2011,2011
10954901,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,55.5,2/22/2011,2011
10954903,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.599,55.60,2/23/2011,2011
10954909,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10,56.79,1/8/2012,2012
10954913,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,57.39,1/5/2012,2012
10954925,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.199,57.5,1/4/2012,2012
10954930,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,57.70,1/4/2012,2012
10954931,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.199,57.79,1/3/2012,2012
10954932,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,58,1/19/2011,2011
10954933,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.599,57.20,1/7/2012,2012
10954935,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.599,57.20,1/7/2012,2012
10954937,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.5,57.89,1/20/2011,2011
10954939,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.800,57.60,1/21/2011,2011
10954942,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.800,57.60,1/21/2011,2011
10954944,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,58.39,1/19/2011,2011
10954945,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.400,58.10,1/20/2011,2011
10954947,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.400,58.10,1/20/2011,2011
10954948,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.5,58.10,1/20/2011,2011
10954949,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,59.60,4/24/2011,2011
10954950,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,59.60,4/24/2011,2011
10954952,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.099,59.79,4/24/2011,2011
10954960,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.5,64.79,3/19/2011,2011
10954961,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.5,65,3/19/2011,2011
10954962,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.699,64.79,3/19/2011,2011
10954967,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.800,64.59,3/20/2011,2011
10954969,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.3,63.89,3/21/2011,2011
10954970,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.8,63.5,3/22/2011,2011
10954972,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.899,63.39,3/22/2011,2011
10954974,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.100,64.20,3/20/2011,2011
10954976,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.2,64.09,3/21/2011,2011
10954983,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.5,62.89,3/24/2011,2011
10954984,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.799,62.79,3/24/2011,2011
10954985,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.700,62.79,3/24/2011,2011
10954987,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.399,63,3/23/2011,2011
10954988,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.200,62.5,3/25/2011,2011
10954989,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.299,62.5,3/25/2011,2011
10954993,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.799,62.5,3/26/2011,2011
10954994,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.899,62.60,3/27/2011,2011
10954995,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4,62.5,3/27/2011,2011
10954997,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,61,4/6/2011,2011
10954998,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,61.20,4/5/2011,2011
10954999,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,61.5,4/3/2011,2011
10955001,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.700,61.70,4/2/2011,2011
10955004,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.599,61.79,4/1/2011,2011
10955008,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4,62.5,3/27/2011,2011
10955010,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.099,62.39,3/27/2011,2011
10955014,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.400,62.5,3/28/2011,2011
10955015,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.5,62.10,3/31/2011,2011
10955016,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.5,62.20,3/31/2011,2011
10955021,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.599,62.29,3/30/2011,2011
10955024,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.299,65.29,3/18/2011,2011
10955025,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.299,65.29,3/18/2011,2011
10955028,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,60.10,1/6/2011,2011
10955030,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.200,60.10,1/7/2011,2011
10955031,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.099,60.89,4/6/2011,2011
10955039,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,60.29,1/8/2011,2011
10955040,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,60.29,1/8/2011,2011
10955041,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,60.39,1/8/2011,2011
10955047,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.5,60.70,1/8/2011,2011
10955059,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.099,60.20,4/10/2011,2011
10955063,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.299,60,1/10/2011,2011
10955064,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.5,60,1/11/2011,2011
10955065,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,60.10,1/11/2011,2011
10955066,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.700,60,1/11/2011,2011
10955067,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,60.10,1/11/2011,2011
10955069,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,60.10,7/13/2011,2011
10955070,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,60.20,7/14/2011,2011
10955071,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,60.10,7/12/2011,2011
10955079,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,60.20,7/19/2011,2011
10955091,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.599,60.29,7/11/2011,2011
10955096,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,60.20,7/10/2011,2011
10955099,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,60.20,7/9/2011,2011
10955102,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.900,60.60,7/21/2011,2011
10955103,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,60.20,7/9/2011,2011
10955104,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,60.39,7/8/2011,2011
10955105,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,60.10,7/5/2011,2011
10955106,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,60.10,7/5/2011,2011
10955108,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,60.5,7/8/2011,2011
10955112,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,60.39,7/22/2011,2011
10955113,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.699,60.39,7/22/2011,2011
10955115,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.199,60.29,7/23/2011,2011
10955116,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.099,60.29,7/23/2011,2011
10955118,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.400,60.20,7/24/2011,2011
10955127,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.69,51.29,3/28/2011,2011
10955135,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.80,51.70,3/29/2011,2011
10955136,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.80,51.70,3/29/2011,2011
10955137,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.9,51.79,3/30/2011,2011
10955139,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.5,4/20/2011,2011
10955140,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.60,4/20/2011,2011
10955141,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.89,4/21/2011,2011
10955145,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.4,51.29,3/25/2011,2011
10955146,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.5,51.20,3/25/2011,2011
10955147,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.6,51.20,3/24/2011,2011
10955148,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.6,51.29,3/24/2011,2011
10955151,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.69,51.20,3/23/2011,2011
10955152,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14,51.39,3/23/2011,2011
10955153,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14,51.5,3/22/2011,2011
10955159,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.4,52.10,3/31/2011,2011
10955160,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.4,52.10,3/31/2011,2011
10955161,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.5,52.29,3/31/2011,2011
10955162,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.60,4/20/2011,2011
10955174,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.69,52.29,4/1/2011,2011
10955175,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.9,52.39,4/1/2011,2011
10955176,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.6,52.89,4/16/2011,2011
10955180,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.9,52.60,3/14/2011,2011
10955181,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.9,52.70,3/14/2011,2011
10955186,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.19,53.5,4/23/2011,2011
10955189,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.30,53.70,4/23/2011,2011
10955190,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.30,53.79,4/23/2011,2011
10955191,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.30,53.79,4/23/2011,2011
10955192,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.80,53,4/15/2011,2011
10955198,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.4,54,4/24/2011,2011
10955200,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.9,54.29,3/17/2012,2012
10955203,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.80,54.89,4/25/2011,2011
10955210,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.5,51.60,3/21/2011,2011
10955211,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.6,51.60,3/21/2011,2011
10955212,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.6,51.60,3/21/2011,2011
10955214,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.6,51.79,3/21/2011,2011
10955215,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.69,51.89,3/21/2011,2011
10955220,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.30,52.20,4/1/2011,2011
10955233,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.19,52.89,3/15/2011,2011
10955236,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.30,52.89,3/15/2011,2011
10955241,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.5,52.60,2/23/2011,2011
10955252,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.5,52.20,4/2/2011,2011
10955257,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.69,52.20,4/2/2011,2011
10955261,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.80,52.20,4/2/2011,2011
10955270,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.5,52.60,2/23/2011,2011
10955271,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.5,52.79,3/16/2011,2011
10955280,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.69,52.79,3/17/2011,2011
10955284,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.69,52.89,3/16/2011,2011
10955296,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.80,52.70,3/1/2011,2011
10955297,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.80,52.79,3/4/2011,2011
10955298,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14,53.20,4/14/2011,2011
10955299,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.1,53.20,4/14/2011,2011
10955304,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.30,53.39,4/13/2011,2011
10955308,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.5,53.60,4/12/2011,2011
10955309,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.5,53.20,3/29/2012,2012
10955310,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.6,53.29,2/25/2011,2011
10955311,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.69,53.10,3/4/2011,2011
10955312,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.6,53.10,3/29/2012,2012
10955320,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.80,53.39,2/24/2011,2011
10955323,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.6,53.79,4/12/2011,2011
10955324,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.1,54.20,3/18/2012,2012
10955327,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.1,54.20,3/18/2012,2012
10955328,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.19,54.10,3/19/2012,2012
10955330,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.19,54.79,2/5/2011,2011
10955331,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.19,54.89,2/5/2011,2011
10955334,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,15,54.10,4/11/2011,2011
10955335,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,15,54.39,2/7/2011,2011
10955336,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.6,54.79,2/6/2011,2011
10955340,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14.9,54.60,2/7/2011,2011
10955341,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10.19,55.70,2/25/2011,2011
10955343,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10.5,55.70,2/26/2011,2011
10955344,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10.5,55.79,2/26/2011,2011
10955345,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10.6,55.60,2/26/2011,2011
10955349,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10.69,55.60,2/28/2011,2011
10955350,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10.80,55.89,1/13/2012,2012
10955355,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10.80,55.89,1/13/2012,2012
